ID_ESTACION	Fecha	Precio gasolina 95	Precio gasóleo A	Precio gasóleo B	Precio bioetanol	Precio nuevo gasóleo A	Precio biodiesel	% éster metílico	% bioalcohol	Precio gasolina 98	Precio gas natural comprimido	Precio gas natural licuado	Precio gases licuados del petróleo	
5413	02/04/2017	1,219	1,109			1,169				1,349				
5414	02/04/2017	1,189	1,049			1,119				1,359				
5415	02/04/2017	1,169	1,039											
5416	02/04/2017		1,109											
5417	02/04/2017	1,199	1,054			1,114				1,359				
5418	02/04/2017	1,199	1,054			1,114				1,359				
5419	02/04/2017	1,209	1,109			1,169				1,324				
5420	02/04/2017	1,209	1,109			1,169				1,324				
5421	02/04/2017	1,219	1,109			1,169				1,329				
5422	02/04/2017	1,219	1,109	0,850		1,189				1,359				
5423	02/04/2017	1,169	1,039										0,640	
5424	02/04/2017	1,245	1,119			1,199				1,375				
5425	02/04/2017	1,219	1,109	0,789		1,149								
5426	02/04/2017	1,189	1,079			1,129				1,289				
5427	02/04/2017	1,149	1,049			1,139				1,319				
5428	02/04/2017	1,099	1,029											
5429	02/04/2017	1,199	1,039											
5430	02/04/2017	1,159	1,059			1,149				1,329				
5431	02/04/2017	1,187	1,079			1,099				1,327				
5432	02/04/2017	1,099	1,029											
5433	02/04/2017	1,119	1,029											
5434	02/04/2017	1,129	1,029											
5435	02/04/2017	1,149	1,049			1,139				1,319				
5436	02/04/2017	1,129	1,029											
5437	02/04/2017	1,129	1,029											
5438	02/04/2017	1,209	1,109			1,189				1,329			0,630	
5439	02/04/2017	1,089	0,975			1,048				1,258				
5440	02/04/2017	1,159	1,059	0,706		1,119				1,274				
5441	02/04/2017	1,219	1,119			1,199				1,339			0,646	
5442	02/04/2017	1,187	1,079			1,099				1,327				
5443	02/04/2017	1,154	1,059			1,119				1,269				
5444	02/04/2017	1,199	1,087			1,157				1,329				
5445	02/04/2017	1,249	1,109	0,829		1,169				1,389				
5446	02/04/2017	1,192	1,095			1,165				1,322				
5447	02/04/2017	1,229	1,125			1,185				1,339				
5448	02/04/2017	1,235	1,129			1,209				1,375			0,646	
5449	02/04/2017	1,235	1,129			1,209				1,375			0,646	
5450	02/04/2017	1,235	1,129			1,209				1,375				
5451	02/04/2017	1,215	1,095			1,155				1,354				
5452	02/04/2017	1,209	1,109			1,179				1,369				
5453	02/04/2017	1,195	1,079			1,165				1,359				
5454	02/04/2017	1,187	1,079			1,088				1,296				
5455	02/04/2017	1,187	1,079			1,088								
5456	02/04/2017	1,179	1,064			1,094				1,349				
5457	02/04/2017	1,209	1,089			1,099								
5458	02/04/2017	1,209	1,098			1,184				1,351				
5459	02/04/2017	1,169	1,059			1,129				1,299				
5460	02/04/2017	1,187	1,079			1,088				1,296				
5461	02/04/2017	1,185	1,078			1,087				1,294				
5462	02/04/2017	1,199	1,080			1,165				1,340				
5463	02/04/2017	1,199	1,080			1,165				1,340				
5464	02/04/2017	1,215	1,099			1,159				1,330			0,649	
5465	02/04/2017	1,199	1,089	0,772		1,159				1,309				
5466	02/04/2017	1,225	1,099	0,791		1,179				1,325				
5467	02/04/2017	1,209	1,089			1,149				1,324				
5468	02/04/2017	1,209	1,089			1,149				1,324				
5469	02/04/2017	1,179	1,044											
5470	02/04/2017	1,149	1,007											
5471	02/04/2017		1,008											
5472	02/04/2017	1,094	0,974											
5473	02/04/2017	1,199	1,089			1,129				1,299				
5474	02/04/2017	1,199	1,069			1,129				1,329				
5475	02/04/2017	1,199	1,099			1,189								
5476	02/04/2017	1,139	1,039											
5477	02/04/2017	1,245	1,129			1,209				1,385				
5478	02/04/2017	1,214	1,099			1,169				1,344				
5479	02/04/2017	1,229	1,119			1,205				1,372				
5480	02/04/2017	1,229	1,119			1,179				1,344				
5481	02/04/2017	1,228	1,165							1,312				
5482	02/04/2017	1,249	1,149			1,215				1,364				
5483	02/04/2017	1,189	1,079			1,139				1,289				
5484	02/04/2017	1,199	1,119			1,199				1,299				
5485	02/04/2017	1,209	1,109			1,169								
5486	02/04/2017	1,209	1,089			1,149				1,319				
5487	02/04/2017	1,144	1,049			1,109				1,309				
5488	02/04/2017	1,219	1,089			1,149				1,334				
5489	02/04/2017	1,219	1,089			1,149				1,334				
5490	02/04/2017	1,209	1,119			1,199				1,309				
5491	02/04/2017	1,215	1,099			1,159				1,330				
5492	02/04/2017	1,209	1,089			1,169				1,349				
5493	02/04/2017	1,215	1,099			1,159				1,330				
5494	02/04/2017	1,215	1,099			1,159				1,330				
5495	02/04/2017	1,189	1,089	0,742		1,129				1,299				
5496	02/04/2017	1,199	1,089			1,129				1,319				
5497	02/04/2017	1,199	1,109			1,199				1,349				
5498	02/04/2017	1,199	1,119			1,199				1,299				
5499	02/04/2017	1,249	1,145			1,225				1,349				
5500	02/04/2017	1,249	1,145			1,225				1,349				
5501	02/04/2017	1,189	1,109			1,189				1,289				
5502	02/04/2017	1,189	1,109			1,189				1,289				
5503	02/04/2017	1,249	1,145			1,225				1,349				
5504	02/04/2017	1,249	1,145			1,225				1,349				
5505	02/04/2017	1,255	1,129			1,209				1,395				
5506	02/04/2017	1,219	1,099	0,799						1,359				
5507	02/04/2017	1,219	1,099							1,359				
5508	02/04/2017	1,209	1,119			1,199				1,339				
5509	02/04/2017	1,219	1,099			1,169				1,359				
5510	02/04/2017	1,229	1,116			1,176								
5511	02/04/2017	1,219	1,109			1,169								
5512	02/04/2017	1,209	1,109			1,139				1,339				
5513	02/04/2017	1,197	1,097			1,107				1,307				
5514	02/04/2017	1,239	1,129			1,189								
5515	02/04/2017	1,229	1,109			1,159				1,359				
5516	02/04/2017	1,245	1,099			1,179				1,385			0,629	
5517	02/04/2017	1,216	1,109			1,169								
5518	02/04/2017	1,219	1,089			1,149				1,339				
5519	02/04/2017	1,224	1,109			1,134				1,329				
5520	02/04/2017	1,229	1,109			1,179				1,379				
5521	02/04/2017	1,209	1,109			1,169								
5522	02/04/2017	1,209	1,094			1,164				1,339				
5523	02/04/2017	1,209	1,094			1,164				1,339				
5524	02/04/2017	1,209	1,094			1,164				1,339				
5525	02/04/2017	1,235	1,109			1,179				1,355				
5526	02/04/2017	1,245	1,119			1,189				1,365				
5527	02/04/2017	1,219	1,089			1,149				1,349				
5528	02/04/2017	1,239	1,109			1,129				1,379			0,595	
5529	02/04/2017	1,235	1,109			1,129				1,355				
5530	02/04/2017	1,235	1,109			1,129				1,355			0,595	
5531	02/04/2017	1,199	1,059	0,744		1,119				1,309			0,590	
5532	02/04/2017	1,199	1,099			1,185								
5533	02/04/2017	1,199	1,099			1,185				1,341				
5534	02/04/2017	1,239	1,119			1,179				1,379				
5535	02/04/2017	1,189	1,049											
5536	02/04/2017	1,219	1,109			1,169				1,334				
5537	02/04/2017	1,127	1,007											
5538	02/04/2017	1,199	1,005											
5539	02/04/2017	1,128	1,008											
5540	02/04/2017	1,189	1,079			1,079				1,289				
5541	02/04/2017	1,189	1,079			1,079				1,289				
5542	02/04/2017	1,139	0,999			1,069								
5543	02/04/2017	1,217	1,097			1,107				1,327				
5544	02/04/2017	1,229	1,099			1,129				1,349				
5545	02/04/2017	1,229	1,109			1,169								
5546	02/04/2017	1,229	1,109			1,159				1,359				
5547	02/04/2017	1,239	1,129			1,169				1,369			0,646	
5548	02/04/2017	1,235	1,119			1,159								
5549	02/04/2017	1,199	1,099			1,109								
5550	02/04/2017	1,229	1,119			1,169				1,359				
5551	02/04/2017	1,209	1,109			1,169				1,329				
5552	02/04/2017	1,219	1,109			1,119				1,349				
5553	02/04/2017	1,236	1,109			1,169								
5554	02/04/2017	1,236	1,109			1,169								
5555	02/04/2017	1,229	1,119			1,199								
5556	02/04/2017	1,229	1,119			1,199								
5557	02/04/2017	1,229	1,109			1,159				1,369				
5558	02/04/2017	1,239	1,129			1,169				1,369				
5559	02/04/2017	1,239	1,129			1,169				1,369				
5560	02/04/2017	1,236	1,109			1,169								
5561	02/04/2017	1,219	1,109			1,189								
5562	02/04/2017	1,219	1,119			1,189								
5563	02/04/2017	1,209	1,109			1,169				1,329				
5564	02/04/2017	1,209	1,104			1,164				1,324				
5565	02/04/2017	1,239	1,119			1,169				1,359				
5566	02/04/2017	1,219	1,109							1,349				
5567	02/04/2017	1,219	1,109			1,159				1,334				
5568	02/04/2017	1,219	1,099			1,189				1,349				
5569	02/04/2017	1,239	1,139			1,209				1,379			0,646	
5570	02/04/2017										0,926			
5571	02/04/2017	1,235	1,119			1,199				1,365				
5572	02/04/2017	1,219	1,109			1,169								
5573	02/04/2017	1,235	1,119							1,365				
5574	02/04/2017	1,239	1,129			1,189								
5575	02/04/2017	1,239	1,129			1,189				1,369				
5576	02/04/2017	1,239	1,129			1,189				1,369				
5577	02/04/2017	1,229	1,129			1,159				1,359			0,646	
5578	02/04/2017	1,239	1,129											
5579	02/04/2017	1,219	1,119			1,199								
5580	02/04/2017	1,209	1,089			1,179				1,359				
5581	02/04/2017	1,189	1,079			1,129				1,319				
5582	02/04/2017	1,219	1,109			1,199				1,369				
5583	02/04/2017	1,235	1,119			1,199								
5584	02/04/2017	1,235	1,119			1,199				1,375				
5585	02/04/2017	1,229	1,109			1,169				1,344				
5586	02/04/2017	1,229	1,099			1,179								
5587	02/04/2017	1,239	1,139			1,199				1,354				
5588	02/04/2017	1,239	1,139			1,199								
5589	02/04/2017	1,209	1,109			1,169				1,324				
5590	02/04/2017											0,738		
5591	02/04/2017	1,209	1,109			1,179				1,359				
5592	02/04/2017	1,249	1,119			1,219				1,369				
5593	02/04/2017	1,229	1,109			1,189				1,359			0,646	
5594	02/04/2017	1,197	1,077			1,160				1,320				
5595	02/04/2017	1,259	1,129			1,189				1,374				
5596	02/04/2017	1,225	1,116		1,298	1,186	1,137			1,355				
5597	02/04/2017	1,149	1,029			1,049				1,269				
5598	02/04/2017	1,219	1,119			1,149				1,349				
5599	02/04/2017	1,249	1,129			1,199				1,389				
5600	02/04/2017	1,268	1,149			1,198				1,398				
5601	02/04/2017										0,926			
5602	02/04/2017	1,259	1,129			1,189				1,374				
5603	02/04/2017	1,239	1,119			1,179								
5604	02/04/2017	1,239	1,129			1,199				1,359				
5605	02/04/2017	1,269	1,159			1,229				1,389				
5606	02/04/2017	1,184	1,079			1,099				1,324				
5607	02/04/2017	1,189	1,069			1,119				1,339				
5608	02/04/2017	1,184	1,079			1,099				1,324				
5609	02/04/2017	1,159	1,049											
5610	02/04/2017	1,209	1,099											
5611	02/04/2017	1,199	1,089											
5612	02/04/2017	1,229	1,059			1,129				1,369			0,607	
5613	02/04/2017	1,229	1,109	0,768		1,189				1,369			0,646	
5614	02/04/2017	1,229	1,109			1,179								
5615	02/04/2017	1,179	1,072			1,142				1,309				
5616	02/04/2017	1,179	1,072			1,142				1,309				
5617	02/04/2017	1,199	1,079			1,115				1,300				
5618	02/04/2017	1,196	1,079			1,132				1,311				
5619	02/04/2017	1,219	1,089			1,139				1,369				
5620	02/04/2017										0,926			
5621	02/04/2017	1,149	1,039											
5622	02/04/2017	1,229	1,109			1,159				1,359				
5623	02/04/2017	1,229	1,109			1,169				1,344				
5624	02/04/2017	1,229	1,109			1,169				1,338				
5625	02/04/2017	1,209	1,089			1,159				1,339				
5626	02/04/2017	1,209	1,089			1,149				1,319				
5627	02/04/2017	1,209	1,089			1,149				1,319				
5628	02/04/2017	1,219	1,109			1,159				1,339				
5629	02/04/2017	1,224	1,109			1,139				1,334				
5630	02/04/2017	1,179	1,059											
5631	02/04/2017	1,229	1,139			1,199				1,349				
5632	02/04/2017	1,217	1,097			1,137				1,337				
5633	02/04/2017	1,197	1,087			1,087				1,307				
5634	02/04/2017	1,245	1,119			1,199				1,385				
5635	02/04/2017	1,235	1,119			1,199				1,355			0,618	
5636	02/04/2017	1,235	1,119	0,828		1,199				1,355				
5637	02/04/2017	1,235	1,119			1,199				1,355			0,646	
5638	02/04/2017	1,235	1,119			1,189				1,375				
5639	02/04/2017		1,079										0,598	
5640	02/04/2017	1,215	1,099			1,159				1,330			0,639	
5641	02/04/2017	1,219	1,099			1,159				1,334			0,639	
5642	02/04/2017	1,235	1,119	0,828									0,590	
5643	02/04/2017	1,209	1,109			1,119				1,319				
5644	02/04/2017	1,229	1,119			1,179				1,349				
5645	02/04/2017	1,218	1,080			1,105				1,332				
5646	02/04/2017	1,199	1,078			1,138				1,309				
5647	02/04/2017	1,195	1,075			1,155								
5648	02/04/2017	1,199	1,079			1,139				1,299				
5649	02/04/2017	1,187	1,079			1,099				1,327				
5650	02/04/2017	1,219	1,089			1,139				1,359				
5651	02/04/2017	1,229	1,129			1,159				1,349				
5652	02/04/2017	1,219	1,109			1,169				1,329				
5653	02/04/2017	1,195	1,075			1,155								
5654	02/04/2017	1,189	1,059			1,089				1,339				
5655	02/04/2017	1,209	1,109			1,189								
5656	02/04/2017	1,209	1,099			1,185				1,352				
5657	02/04/2017	1,219	1,099			1,159				1,334				
5658	02/04/2017	1,213	1,099			1,159				1,328				
5659	02/04/2017	1,219	1,109			1,169				1,359				
5660	02/04/2017	1,209	1,089			1,174				1,351				
5661	02/04/2017	1,199	1,089			1,139				1,319			0,642	
5662	02/04/2017	1,117	0,987			1,037								
5663	02/04/2017	1,209	1,089			1,174				1,352				
5664	02/04/2017	1,205	1,119			1,199				1,325			0,646	
5665	02/04/2017	1,199	1,099			1,179								
5666	02/04/2017	1,199	1,099			1,179				1,319				
5667	02/04/2017	1,219	1,089			1,149				1,349				
5668	02/04/2017	1,209	1,099			1,184				1,351				
5669	02/04/2017												0,646	
5670	02/04/2017										0,926			
5671	02/04/2017	1,184	1,049			1,119				1,314				
5672	02/04/2017	1,214	1,119			1,209				1,339			0,598	
5673	02/04/2017	1,219	1,109			1,169				1,339				
5674	02/04/2017	1,217	1,097			1,107				1,327				
5675	02/04/2017												0,608	
5676	02/04/2017										0,926			
5677	02/04/2017	1,229	1,109	0,768		1,179				1,369				
5678	02/04/2017	1,239	1,109			1,169				1,379				
5679	02/04/2017	1,166	1,059			1,129				1,296				
5680	02/04/2017	1,169	1,029			1,059				1,289				
5681	02/04/2017	1,229	1,099			1,149				1,339				
5682	02/04/2017	1,225	1,109			1,189				1,365			0,646	
5683	02/04/2017	1,225	1,125			1,205				1,325			0,646	
5684	02/04/2017	1,225	1,125			1,205				1,325				
5685	02/04/2017	1,229	1,109			1,179								
5686	02/04/2017	1,229	1,109			1,179				1,349				
5687	02/04/2017	1,229	1,109											
5688	02/04/2017	1,219	1,099			1,184				1,360				
5689	02/04/2017	1,225	1,109			1,169				1,340				
5690	02/04/2017	1,236	1,109			1,169								
5691	02/04/2017	1,219	1,109			1,129				1,329				
5692	02/04/2017	1,229	1,109			1,129				1,369				
5693	02/04/2017	1,219	1,099			1,109				1,329				
5694	02/04/2017	1,236	1,109			1,169				1,351				
5695	02/04/2017	1,236	1,109			1,169								
5696	02/04/2017	1,219	1,109			1,169				1,334				
5697	02/04/2017	1,169	1,049											
5698	02/04/2017										0,926			
5699	02/04/2017	1,209	1,089			1,179				1,329				
5700	02/04/2017	1,209	1,089			1,179				1,329				
5701	02/04/2017	1,219	1,099			1,109				1,329				
5702	02/04/2017	1,219	1,099			1,109				1,329				
5703	02/04/2017	1,219	1,099			1,109				1,329				
5704	02/04/2017	1,239	1,119			1,199								
5705	02/04/2017	1,239	1,119			1,199				1,369				
5706	02/04/2017	1,235	1,109			1,169				1,365				
5707	02/04/2017	1,199	1,069											
5708	02/04/2017	1,199	1,069											
5709	02/04/2017										0,926			
5710	02/04/2017	1,239	1,119			1,189				1,379				
5711	02/04/2017	1,239	1,119			1,189				1,379				
5712	02/04/2017	1,249	1,119			1,169				1,389			0,646	
5713	02/04/2017	1,219	1,109			1,199				1,359				
5714	02/04/2017	1,229	1,119			1,189				1,379				
5715	02/04/2017	1,239	1,129			1,179				1,389				
5716	02/04/2017	1,229	1,119			1,169				1,379				
5717	02/04/2017	1,229	1,119			1,205				1,371				
5718	02/04/2017	1,219	1,109			1,169				1,334				
5719	02/04/2017	1,219	1,099			1,149				1,349				
5720	02/04/2017		1,174											
5721	02/04/2017	1,209	1,079			1,119				1,329				
5722	02/04/2017	1,249	1,145			1,225				1,369				
5723	02/04/2017	1,249	1,145			1,225				1,369				
5724	02/04/2017	1,209	1,079			1,109				1,369				
5725	02/04/2017	1,199	1,079			1,149				1,329				
5726	02/04/2017	1,179	1,059			1,199				1,369				
5727	02/04/2017	1,149	1,039											
5728	02/04/2017	1,249	1,119			1,189				1,379				
5729	02/04/2017	1,245	1,119			1,199				1,385				
5730	02/04/2017	1,225	1,109	0,840		1,169								
5731	02/04/2017	1,225	1,099				1,099			1,375				
5732	02/04/2017	1,239	1,135			1,195				1,379				
5733	02/04/2017	1,239	1,135			1,195				1,379				
5734	02/04/2017	1,239	1,135			1,195				1,379			0,646	
5735	02/04/2017	1,209	1,109			1,169				1,324				
5736	02/04/2017	1,214	1,112			1,169								
5737	02/04/2017	1,229	1,129	0,899		1,199				1,349				
5738	02/04/2017	1,239	1,119			1,189				1,359				
5739	02/04/2017	1,275	1,129			1,209				1,375			0,618	
5740	02/04/2017		1,079			1,164				1,341				
5741	02/04/2017	1,249	1,139			1,219				1,349				
5742	02/04/2017	1,249	1,139			1,219				1,349			0,646	
5743	02/04/2017	1,199	1,079			1,129				1,349				
5744	02/04/2017	1,199	1,094			1,154				1,314				
5745	02/04/2017	1,199	1,094			1,154				1,314				
5746	02/04/2017	1,139	0,987											
5747	02/04/2017	1,235	1,089			1,169				1,365			0,607	
5748	02/04/2017	1,199	1,069			1,099				1,349				
5749	02/04/2017	1,129	0,989			1,069								
5750	02/04/2017	1,098	0,984											
5751	02/04/2017	1,125	0,989											
5752	02/04/2017	1,189	1,079											
5753	02/04/2017	1,189	1,079											
5754	02/04/2017	1,139	0,987											
5755	02/04/2017	1,219	1,109			1,169				1,334				
5756	02/04/2017	1,219	1,109			1,169				1,334				
5757	02/04/2017	1,219	1,109	0,859		1,169				1,334				
5758	02/04/2017	1,259	1,155			1,235				1,359				
5759	02/04/2017	1,259	1,155			1,235				1,359				
5760	02/04/2017	1,216	1,119			1,179				1,331				
5761	02/04/2017	1,216	1,119			1,179				1,331				
5762	02/04/2017	1,219	1,089			1,149				1,319				
5763	02/04/2017	1,239	1,119			1,179				1,339				
5764	02/04/2017	1,199	1,069			1,129				1,329				
5765	02/04/2017	1,222	1,112			1,172								
5766	02/04/2017		1,090	0,763		1,133				1,368				
5767	02/04/2017	1,225	1,109			1,189								
5768	02/04/2017	1,218	1,109			1,194				1,361				
5769	02/04/2017	1,235	1,119			1,199				1,359				
5770	02/04/2017	1,219	1,109			1,189				1,329				
5771	02/04/2017										0,926			
5772	02/04/2017	1,099	0,989											
5773	02/04/2017	1,117	0,987							1,239				
5774	02/04/2017	1,117	0,987											
5775	02/04/2017	1,229	1,119			1,199				1,348				
5776	02/04/2017	1,209	1,099			1,179				1,319				
5777	02/04/2017	1,139	1,019			1,049								
5778	02/04/2017	1,119	0,999			1,000								
5779	02/04/2017	1,186	1,071			1,141				1,316				
5780	02/04/2017	1,099	0,979											
5781	02/04/2017	1,169	1,089			1,179				1,289				
5782	02/04/2017	1,215	1,109			1,169				1,330				
5783	02/04/2017	1,219	1,109			1,199				1,329				
5784	02/04/2017	1,229	1,109			1,189				1,339				
5785	02/04/2017	1,249	1,145			1,205				1,359				
5786	02/04/2017	1,212	1,102			1,192				1,322				
5787	02/04/2017	1,235	1,119			1,199				1,365				
5788	02/04/2017	1,184	1,079	0,768		1,099							0,646	
5789	02/04/2017	1,204	1,099			1,139				1,344				
5790	02/04/2017	1,184	1,079			1,099				1,324				
5791	02/04/2017	1,204	1,099			1,139				1,344				
5792	02/04/2017	1,209	1,109			1,189				1,329				
5793	02/04/2017	1,199	1,089	0,732		1,169				1,319				
5794	02/04/2017	1,159	1,099	0,722		1,119				1,259				
5795	02/04/2017	1,199	1,109	0,752		1,159				1,319			0,590	
5796	02/04/2017	1,189	1,089			1,169				1,309				
5797	02/04/2017	1,209	1,109	0,766		1,169								
5798	02/04/2017	1,117	0,987			1,039				1,239				
5799	02/04/2017	1,209	1,079			1,144				1,329				
5800	02/04/2017	1,159	1,049			1,109								
5801	02/04/2017	1,159	1,049			1,109				1,269				
5802	02/04/2017	1,209	1,099			1,199				1,379				
5803	02/04/2017	1,199	1,079			1,149				1,329				
5804	02/04/2017	1,199	1,079			1,149				1,329				
5805	02/04/2017	1,219	1,109			1,159				1,369				
5806	02/04/2017	1,229	1,129			1,179				1,379				
5807	02/04/2017	1,229	1,109			1,159				1,369				
5808	02/04/2017	1,249	1,149			1,199				1,379				
5809	02/04/2017	1,249	1,149			1,234				1,391				
5810	02/04/2017	1,229	1,119			1,209				1,399				
5811	02/04/2017	1,229	1,119			1,169				1,379				
5812	02/04/2017	1,229	1,119			1,169				1,379				
5813	02/04/2017	1,229	1,119			1,169				1,379				
5814	02/04/2017	1,226	1,109	0,799		1,169				1,341				
5815	02/04/2017	1,219	1,089			1,149				1,349				
5816	02/04/2017	1,199	1,079			1,129				1,319				
5817	02/04/2017	1,199	1,089			1,099								
5818	02/04/2017	1,199	1,089			1,149				1,299				
5819	02/04/2017	1,139	1,019											
5820	02/04/2017	1,139	1,019											
