ID_ESTACION	Provincia	Municipio	Localidad	Código postal	Dirección	Margen	Longitud	Latitud	Rótulo	Tipo venta	Rem.	Horario
8879	VALENCIA / VALÈNCIA	ALZIRA	ALZIRA	46600	AVENIDA VICENTE VIDAL, S/N	D	-0,427528	39,144750	BDMED	P	dm	L-D: 24H
8880	VALENCIA / VALÈNCIA	ALZIRA	ALZIRA	46600	CALLE GANDIA, 24	N	-0,427889	39,144500	MASOIL	P	dm	L-D: 24H
8881	VALENCIA / VALÈNCIA	ALZIRA	ALZIRA	46600	CARRETERA CC-3322 KM. 19,65	N	-0,424806	39,140778	REPSOL	P	dm	L-D: 06:00-22:00
8882	VALENCIA / VALÈNCIA	ALZIRA	ALZIRA	46600	CARRETERA CC - 3320 KM. 22,4	N	-0,445917	39,161917	PETRONOR	P	dm	"L-S: 06:00-22:00; D: 06:00-14:00"
8883	VALENCIA / VALÈNCIA	ALZIRA	ALZIRA	46600	PLAZA PARROCO VILAR, S/N	N	-0,429667	39,158750	CEPSA	P	dm	L-D: 06:00-22:00
8884	VALENCIA / VALÈNCIA	ALZIRA	ALZIRA	46600	BENITO PEREZ GALDOS, 68	N	-0,432778	39,149139	CEPSA	P	dm	L-D: 24H
8885	VALENCIA / VALÈNCIA	ALZIRA	ALZIRA	46600	CARRETERA DE ALBALAT, SN KM. 	N	-0,429861	39,162306	CARREFOUR	P	dm	L-D: 24H
8886	VALENCIA / VALÈNCIA	ALZIRA	ALZIRA	46600	Ronda Pryca, 1	N	-0,430167	39,161528	GALP	P	OM	L-D: 06:00-22:00
8887	VALENCIA / VALÈNCIA	ALZIRA	ALZIRA	46600	CALLE PROYECTO, 14	D	-0,431167	39,160389	BALLENOIL	P	dm	L-D: 24H
8888	VALENCIA / VALÈNCIA	ANDILLA	ANDILLA	46170	CARRETERA VILLAR- LA YESA KM. 9,1	N	-0,857944	39,789194	ES HIGUERUELAS	P	dm	L-S: 07:00-20:00
8889	VALENCIA / VALÈNCIA	ANNA	ANNA	46820	CARRETERA 580 KM. 2	N	-0,646083	39,013556	ANNA	P	dm	L-D: 24H
8890	VALENCIA / VALÈNCIA	ATZENETA D'ALBAIDA	ATZENETA D'ALBAIDA	46869	CARRETERA CV618 KM. 1,2	D	-0,496167	38,838667	LA COSTERA	P	dm	"L-S: 07:00-22:00; D: 08:00-22:00"
8891	VALENCIA / VALÈNCIA	AYORA	AYORA	46620	CALLE III POL.IND. SAN ANTON	N	-1,046806	39,051250	CARBURANTES Y SERVICIOS AYORA SL	P	dm	L-D: 24H
8892	VALENCIA / VALÈNCIA	AYORA	AYORA	46620	CALLE FUENTEZUELA, 45	N	-1,056167	39,055556	LA AYORENSE CARBURANTES	P	dm	L-D: 24H
8893	VALENCIA / VALÈNCIA	AYORA	AYORA	46620	TRAVESÍA VIRGEN DEL ROSARIO, S/N	I	-1,053306	39,059722	REPSOL	P	OM	L-D: 06:00-22:00
8894	VALENCIA / VALÈNCIA	BARXETA	BARXETA	46667	CARRETERA XATIVA KM. 12,06	I	-0,426361	39,021444	PETROMAR	P	dm	"L-S: 06:00-21:00; D: 07:00-14:00"
8895	VALENCIA / VALÈNCIA	BELLREGUARD	BELLREGUARD POBLE	46713	N-332 P.K. 220	N	-0,165000	38,949389	GALP	P	OM	L-D: 06:00-22:00
8896	VALENCIA / VALÈNCIA	BENAGUASIL	BENAGUASIL	46180	CRUCE CALLES COOPERATIVA Y JUAN SUBIELA	N	-0,588887	39,586670	RURAL SAN VICENTE FERRER	P	dm	L-D: 24H
8897	VALENCIA / VALÈNCIA	BENAGUASIL	BENAGUASIL	46180	CARRETERA BENAGUACIL-VILLAMARCHANTE KM. 0	D	-0,588583	39,586500	REPSOL	P	OM	L-D: 06:00-22:00
8898	VALENCIA / VALÈNCIA	BENAGUASIL	BENAGUASIL	46180	CALLE FRAY LUIS AMIGÓ, 37	N	-0,582833	39,599639	ESTACION SERVICIO DURA	P	dm	L-D: 24H
8899	VALENCIA / VALÈNCIA	BENAGUASIL	BENAGUASIL	46180	CALLE FRAY LUIS AMIGO, 38	D	-0,581500	39,600389	LOWCOST BENAGUACIL	P	dm	L-D: 24H
8900	VALENCIA / VALÈNCIA	BENAGUASIL	BENAGUASIL	46180	CALLE FRAY LUIS AMIGO, S/N	D	-0,582583	39,599472	REPSOL	P	OM	"L-S: 06:00-22:00; D: 06:00-14:00"
8901	VALENCIA / VALÈNCIA	BENEIXIDA	BENEIXIDA	46293	NACIONAL 340 km 855	I	-0,544500	39,059528	GALP	P	dm	L-D: 24H
8902	VALENCIA / VALÈNCIA	BENETÚSSER	BENETUSSER	46910	AVENIDA CAMI NOU, 110	N	-0,396389	39,421389	E.S. BENETUSER	P	dm	L-D: 06:00-00:00
8903	VALENCIA / VALÈNCIA	BENIARJÓ	BENIARJO	46722	CARRETERA VP-1012 KM. 4,05	N	-0,183389	38,934083	BENIARJO	P	dm	L-S: 06:00-21:30
